MMSI,Ship Name,lat,lon,low_confidence,n_pings,score,is_anomalous,flags,reason
319892000,EYE,41.14813,9.50448,True,1,,,,only 1 ping(s) - not enough data to score reliably
319904000,ATLANTIS,37.95979,23.57685,True,1,,,,only 1 ping(s) - not enough data to score reliably
319937000,CHAMPAGNE SEAS,44.39302,8.93784,False,7,1.09,False,,
319942000,LA MIRAGE,44.30587,9.22372,True,1,,,,only 1 ping(s) - not enough data to score reliably
319964000,M/Y IMMERSIVE,43.73605,7.42789,True,2,,,,only 2 ping(s) - not enough data to score reliably
319972000,ALIBABA,43.6975,7.28433,False,4,1.39,False,signal gap of 915s,
319989000,APOGEE,44.39481,8.93223,False,9,1.18,False,,
325120900,TWINITY,37.02446,27.41923,False,7,0.78,False,,
325126400,TAMALI TOO,43.45239,10.15148,False,8,1.02,False,,
325137600,,38.44552,20.71279,True,2,,,,only 2 ping(s) - not enough data to score reliably
325145700,TIARE,36.62484,24.23605,False,5,1.3,False,signal gap of 763s,
325145800,EDUARDO B,34.64504,33.0131,True,2,,,,only 2 ping(s) - not enough data to score reliably
329016150,LIBERTE,43.3613,5.30203,False,4,1.09,False,signal gap of 721s,
338335355,VIDAR,39.55731,2.63695,False,9,1.62,False,,
338443033,ERGUVAN,36.75509,27.89683,False,4,1.14,False,signal gap of 743s,
339000037,INFINITY,37.93135,23.64955,False,5,0.84,False,,
339000268,SEND THE WIRE,36.57356,28.01111,False,3,1.0,False,,
339000280,AMORE,43.22391,6.66698,True,2,,,,only 2 ping(s) - not enough data to score reliably
339000287,EOS II,43.42272,6.76443,True,2,,,,only 2 ping(s) - not enough data to score reliably
339000291,INTOUCHABLES,44.41589,8.83565,False,5,0.63,False,,
339000312,JUBILEE,40.75089,13.91035,False,3,0.78,False,,
339000349,ZANOZA,44.40902,8.92218,False,5,0.98,False,,
339012000,YESENIA,44.40905,8.92249,True,2,,,,only 2 ping(s) - not enough data to score reliably
339194000,,43.737,7.42923,True,1,,,,only 1 ping(s) - not enough data to score reliably
339217000,OCEANOS,40.80648,13.92053,False,12,1.2,False,,
339266000,HIGHLANDER,43.56472,7.08038,False,4,1.37,False,signal gap of 902s,
339306000,MARIA,37.31494,23.13192,False,11,1.14,False,,
339332000,GRACE,43.70651,7.35838,False,14,1.26,False,,
339435000,NITA K II,43.73634,7.42957,True,2,,,,only 2 ping(s) - not enough data to score reliably
339867000,MAHALO,43.58521,7.1265,False,4,1.09,False,,
339926000,JOMAR,44.39281,8.93825,False,5,0.89,False,,
341067002,ACAPELLA,45.79462,13.23071,True,1,,,,only 1 ping(s) - not enough data to score reliably
341070002,ROYAL STAR,34.8959,35.84922,True,2,,,,only 2 ping(s) - not enough data to score reliably
341073001,MARIA,37.92835,23.56817,False,5,1.14,False,signal gap of 734s,
341166001,TO CALLISTO,37.96049,23.5757,False,10,1.22,False,,
341200001,SSF ANIA,31.15474,33.83789,True,1,,,,only 1 ping(s) - not enough data to score reliably
341212002,LION EIGHT,34.66682,33.04063,False,5,1.21,False,,
341224001,JOHN PAUL DE JORIA,45.53664,-1.03913,False,5,1.28,False,signal gap of 758s,
341262002,SAHINTURK,36.85128,28.28107,True,2,,,,only 2 ping(s) - not enough data to score reliably
341273002,PACIFIC ROSE,34.90191,35.86869,False,6,0.99,False,,
341280002,YUSUF BEY,40.47566,17.2029,False,4,0.8,False,,
341311002,LADY JASMINE,41.26424,19.41357,False,3,1.86,False,signal gap of 1259s,
341341000,CT TRADER,40.96147,28.74068,True,1,,,,only 1 ping(s) - not enough data to score reliably
341379000,ZAMZAM A,31.18273,33.80185,False,6,0.81,False,,
341380000,BROTHERS WAY,34.9041,35.87022,False,4,1.1,False,signal gap of 723s,
341420002,RADUGA ORION,44.41228,8.9189,False,3,0.61,False,,
341478002,A MARINE,34.66788,33.04056,False,5,0.75,False,,
341500001,GREAT VICTORY,31.21752,29.72406,True,2,,,,only 2 ping(s) - not enough data to score reliably
341519002,SH EXPRESS,34.90892,35.86853,False,3,0.28,False,,
341534002,LORD HAMMOUR,31.37523,32.31105,False,5,0.9,False,,
341548002,YUVAL,34.64801,33.01612,False,3,1.25,False,signal gap of 902s,
341549002,PELEG,34.64828,33.01614,True,2,,,,only 2 ping(s) - not enough data to score reliably
341573002,BALHA ONE,37.02459,3.59476,False,15,0.85,False,,
341598002,MAGIC MOMENTS,44.30847,9.33469,True,1,,,,only 1 ping(s) - not enough data to score reliably
341599000,VEERSEBORG,32.87746,35.00882,False,8,1.08,False,,
341608002,BON,41.23487,13.57393,False,4,1.37,False,signal gap of 903s,
341623002,ALYA BEREN,36.32416,35.56174,False,11,1.8,False,sharp turn of 156 deg (while moving),
341642002,DAMAS WAVE,35.16731,34.99498,False,17,0.63,False,,
341664002,MURAMER,39.69347,4.06775,False,4,1.24,False,signal gap of 751s,
341679002,YAHYA JUNIOR,45.2118,12.26131,False,4,1.13,False,signal gap of 737s,
341687002,BELLA 1,35.33994,35.42716,False,11,0.86,False,,
341753001,HAYA QUEEN,34.90549,35.84647,False,16,1.39,False,,
341797000,ZAMZAM I,31.51867,32.07968,True,1,,,,only 1 ping(s) - not enough data to score reliably
341816001,CAPTAIN RABIE,34.87373,35.83624,False,3,0.56,False,,
341824001,AJAX,41.27678,29.01878,True,1,,,,only 1 ping(s) - not enough data to score reliably
341825001,DORA L,34.645,33.017,False,3,1.25,False,signal gap of 901s,
341842001,ANNA,32.84674,34.99224,False,3,1.04,False,signal gap of 746s,
341858001,LIMOUSINE EXPRESS,36.49858,27.7936,False,8,1.45,False,signal gap of 743s,
341877001,MANASSA SHAM,41.24245,19.33159,False,13,0.49,False,,
341887001,SMS CARRERA,34.87978,35.84272,False,5,0.82,False,,
341907000,OAZIS,34.66748,33.04127,True,2,,,,only 2 ping(s) - not enough data to score reliably
341914001,HIZIR,38.34805,9.44107,False,13,0.72,False,,
341936001,DANIA,31.81878,33.61649,False,18,0.96,False,,
341943001,SWAN,45.64731,13.30203,True,1,,,,only 1 ping(s) - not enough data to score reliably
341946001,LORAL,34.32515,32.45829,False,7,1.05,False,,
342000152,CEMENT 1,31.15295,33.82951,True,2,,,,only 2 ping(s) - not enough data to score reliably
351222000,KLAUSEN,36.21781,24.61631,False,3,0.97,False,,
351240000,PAIWAN WISDOM,37.35551,7.7878,False,4,0.84,False,,
351282000,SAMENTHA,34.42373,33.36012,False,13,1.13,False,,
351379000,MILBURN,32.81937,35.01648,True,2,,,,only 2 ping(s) - not enough data to score reliably
351500000,LE PHARAON,40.69472,14.4765,False,3,0.76,False,,
351521000,LINDA CEM,31.17836,33.77966,True,1,,,,only 1 ping(s) - not enough data to score reliably
351647000,SAKIZAYA CHAMPION,36.70458,0.06513,False,3,0.74,False,,
351689000,STAR COURAGE,44.26258,8.45337,False,3,0.96,False,,
351917000,MSC HELENA III,37.80748,16.65121,False,6,2.02,False,signal gap of 1184s,
352001071,AYA,39.95819,0.02919,True,2,,,,only 2 ping(s) - not enough data to score reliably
352001074,SEAVEN SKY,38.31236,21.79213,False,5,1.13,False,signal gap of 787s,
352001122,AYA M,37.90211,23.54569,True,2,,,,only 2 ping(s) - not enough data to score reliably
352001168,MSC SANTA MARIA,36.74719,-0.03826,False,8,0.64,False,,
352001314,LUNA MARE,43.55168,10.2967,True,1,,,,only 1 ping(s) - not enough data to score reliably
352001325,AKSON SANDRA,44.31258,8.49539,False,3,1.6,False,signal gap of 1063s,
352001404,LIFE SUPPORT,40.47875,17.1997,True,2,,,,only 2 ping(s) - not enough data to score reliably
352001497,M/Y CKLASS NAUTIQUE,43.69605,7.31174,False,6,0.75,False,,
352001498,XIANG RONG,40.97017,28.99388,True,1,,,,only 1 ping(s) - not enough data to score reliably
352001527,AYMAR GRACE,40.95693,28.88406,False,4,1.22,False,,
352001678,PASCO ODIN,31.23364,29.73622,True,1,,,,only 1 ping(s) - not enough data to score reliably
352001801,XIN SHUN,31.1797,32.34129,True,2,,,,only 2 ping(s) - not enough data to score reliably
352001874,PHOENIX II,34.11065,32.96037,False,8,1.12,False,,
352002159,NOVA CORALIA,32.90261,34.98913,True,2,,,,only 2 ping(s) - not enough data to score reliably
352002167,VIRENT,40.94592,28.75949,False,3,0.86,False,,
352002175,CAMINERO,40.96559,28.75079,False,4,1.09,False,,
352002319,BLUE CHEM,37.57972,7.3893,False,8,1.46,False,signal gap of 811s,
352002374,LADY JAMILA,41.10413,1.24445,True,1,,,,only 1 ping(s) - not enough data to score reliably
352002379,,34.24626,31.26612,False,7,0.66,False,,
352002536,K9128,40.61168,0.60008,True,2,,,,only 2 ping(s) - not enough data to score reliably
352002717,MIA 2,41.37842,2.18672,True,2,,,,only 2 ping(s) - not enough data to score reliably
352002943,MEDKON PERLA,32.91742,34.95418,False,15,0.8,False,,
352003000,MSC MUSICA,43.06488,4.92429,False,7,0.75,False,,
352003211,CHARM LOONG,45.7382,13.63852,True,2,,,,only 2 ping(s) - not enough data to score reliably
352003313,CERULEAN ACE,36.86739,-1.46563,True,1,,,,only 1 ping(s) - not enough data to score reliably
352003356,INTREPID1,42.01769,8.58649,True,2,,,,only 2 ping(s) - not enough data to score reliably
352003381,PROFESSOR AZIZALIYEV,40.95958,28.75132,False,3,1.24,False,signal gap of 890s,
352003424,STAR EXPLORER,40.12295,0.95021,False,13,0.78,False,,
352003511,ACE HALO,37.53415,6.44133,False,10,0.86,False,,
352003576,VST OCEANIA,41.11789,29.07489,False,3,0.99,False,,
352003607,MEDKON ANKA,31.40298,32.44579,False,4,1.15,False,signal gap of 762s,
352003662,MADRE ANTONIA,37.55457,-1.11748,True,2,,,,only 2 ping(s) - not enough data to score reliably
352003672,ANKARA,41.79125,29.21263,False,6,0.63,False,,
352003701,PINGHE,37.31955,11.26883,False,6,0.8,False,,
352003824,SEVEN,37.10856,25.304,False,8,1.25,False,,
352004001,B LINE,32.86959,35.00837,True,2,,,,only 2 ping(s) - not enough data to score reliably
352004012,SUPER RICE,34.90925,35.86485,True,1,,,,only 1 ping(s) - not enough data to score reliably
352004149,NORSE OSHIMA,42.5347,15.87868,False,8,0.79,False,,
352004156,MING LE 3,32.0029,31.04895,False,4,0.54,False,,
352004161,NACC COGIO 1,45.22311,12.27376,False,4,0.87,False,,
352004497,HAI JIANG WAN YANG 1,36.39169,26.83562,False,14,0.79,False,,
352004522,SEAVEN SPIRIT,40.83963,14.27813,False,4,0.89,False,,
352004546,SVS WARRIOR,32.85126,34.98764,True,2,,,,only 2 ping(s) - not enough data to score reliably
352004559,S LINE,32.91253,34.98639,True,1,,,,only 1 ping(s) - not enough data to score reliably
352004690,GREEN NAGOYA,40.84198,14.27956,True,2,,,,only 2 ping(s) - not enough data to score reliably
352004735,NAUTICAL QUEEN,36.18177,-4.01991,False,6,0.91,False,,
352004744,MAERSK EUNAPOLIS,37.65919,10.13881,False,12,1.58,False,,
352005002,MEDKON LUNA,39.3936,-0.27132,True,1,,,,only 1 ping(s) - not enough data to score reliably
352005226,MERNA 2,38.27915,0.96401,False,3,1.31,False,signal gap of 744s,
352005228,ALIATTIN D,38.05577,12.25416,False,10,0.98,False,,
352005357,SWIFT GALAXY,31.52027,32.37185,True,1,,,,only 1 ping(s) - not enough data to score reliably
352005486,TIGER 6,37.30368,3.70091,False,3,1.19,False,,
352005596,KATONG WW,36.14218,14.41577,True,1,,,,only 1 ping(s) - not enough data to score reliably
352005615,BH OCEAN,36.32246,35.22577,False,14,1.41,False,long stop of 1751s,
352005693,ATA 2,40.95932,28.86837,True,2,,,,only 2 ping(s) - not enough data to score reliably
352005776,CAPTAIN PANAGIS,31.42384,32.27494,True,2,,,,only 2 ping(s) - not enough data to score reliably
352005830,EXCELLION,38.02217,23.53867,False,3,0.87,False,,
352006153,SOFIA V,34.70905,33.9442,False,11,0.64,False,,
352006172,UNDINE HIGHWAY,39.63823,-0.22065,False,4,0.88,False,,
352006227,NORTHERN PEARL,31.21889,29.70119,False,3,0.6,False,,
352006250,SAILON,37.47849,7.46978,True,1,,,,only 1 ping(s) - not enough data to score reliably
352006290,LADY LAURA,33.54412,31.86477,False,6,0.81,False,,
352006327,BROAD WEALTH,36.82648,5.8961,True,1,,,,only 1 ping(s) - not enough data to score reliably
352099000,VITIS,36.16054,14.35894,False,7,1.1,False,,
352390000,GUTIAN LOYAL,43.18628,27.90006,False,5,1.11,False,,
352524000,MANTA DICLE,31.2421,29.69164,False,3,1.26,False,signal gap of 907s,
352534000,NOVA VASILIA,32.82278,35.03265,False,4,0.63,False,,
352572000,MED SURVEYOR,37.96118,23.57042,True,2,,,,only 2 ping(s) - not enough data to score reliably
352709000,KOBE,36.72092,34.71357,True,2,,,,only 2 ping(s) - not enough data to score reliably
352754000,TATIANA,41.29281,9.35115,True,2,,,,only 2 ping(s) - not enough data to score reliably
352898691,FREBERG,31.6155,31.74833,True,1,,,,only 1 ping(s) - not enough data to score reliably
352898718,SARAMACCA,34.64591,33.00738,False,8,1.07,False,,
352965000,YAKOOT,39.43411,-0.32642,False,11,1.1,False,,
352978175,DONA BLE,32.81349,35.0352,False,4,0.9,False,,
353289000,MSC ORIANE,41.01825,12.43057,False,6,1.38,False,signal gap of 770s,
353411000,PETREL,41.33354,2.15058,False,3,1.5,False,signal gap of 1080s,
353456000,WINTER 79,32.42435,32.3937,False,11,1.26,False,,
353657000,ALFA SEA,34.69807,33.33597,True,2,,,,only 2 ping(s) - not enough data to score reliably
354123000,AQUARIUS ACE,38.0494,24.66948,False,13,0.83,False,,
354191000,VEMAHOPE,31.36631,32.30013,False,12,1.48,False,,
354198000,EPSILON SEA,38.02899,23.59507,False,6,0.73,False,,
354206000,ARIA VIBE,32.89796,34.9972,False,3,0.62,False,,
354211000,GOKOVA-M,31.22551,29.76742,True,1,,,,only 1 ping(s) - not enough data to score reliably
354315000,MSC TOMOKO,31.98803,33.08452,False,11,1.22,False,,
354536000,STAR ENERGY,31.28694,32.36291,False,14,0.77,False,,
354588000,GAZ EXPLORER,37.2859,2.81566,False,4,1.57,False,signal gap of 920s,
354602000,MEDKON GEMLIK,39.38595,-0.26473,False,3,1.39,False,signal gap of 935s,
354654000,EVER GOLDEN,44.23441,8.86303,False,10,0.82,False,,
354665000,ARABELLA II,41.36538,2.18719,True,1,,,,only 1 ping(s) - not enough data to score reliably
354671000,AXEL,32.88542,35.01136,False,4,0.86,False,,
354866000,WINTER SUN,40.81271,28.54962,False,9,0.88,False,,
355736000,RENEE,42.08162,8.59225,True,1,,,,only 1 ping(s) - not enough data to score reliably
355861000,OGUZ SOFUOGLU,41.22807,2.24332,False,18,1.99,False,implied speed of 77 kts between pings (physically implausible),
355948000,VEGA LEADER,40.66421,2.07807,False,11,1.11,False,,
356056000,SIRIOS CEMENT II,43.69244,7.28821,True,1,,,,only 1 ping(s) - not enough data to score reliably
356157000,HERO,34.85597,35.84238,True,2,,,,only 2 ping(s) - not enough data to score reliably
356167000,MSC ELEONORA III,45.63021,13.76509,False,4,0.74,False,,
356185000,ALGRACE,34.8862,35.83801,False,13,1.39,False,,
356249000,MSC SAMANTHA VI,37.21964,3.83142,False,23,1.01,False,,
356300000,LADY HATICE,39.65155,-0.21828,False,4,1.61,False,signal gap of 1080s,
356324000,SUNLIT,37.90887,23.546,False,9,1.15,False,,
356393000,VENTUS,34.65196,33.01661,False,12,1.47,False,long stop of 1730s,
356478000,SEAHORSE,36.29572,35.21738,False,12,1.22,False,,
356522000,GAZ UNITED,37.07663,23.15231,True,1,,,,only 1 ping(s) - not enough data to score reliably
356666000,HABI,31.19558,32.32888,True,1,,,,only 1 ping(s) - not enough data to score reliably
356683000,MEDKON RIZE,38.64335,0.93878,False,16,0.7,False,,
356716000,MSC SINFONIA,37.64569,21.31991,False,4,1.08,False,signal gap of 743s,
356792000,LIDER HALIL,31.1433,29.79091,False,3,0.81,False,,
357048000,MEDKON LTF,33.20015,32.24295,False,12,1.25,False,,
357071000,VELA PRIME,40.80463,28.73382,True,1,,,,only 1 ping(s) - not enough data to score reliably
357214000,CMA CGM ALCAZAR,36.17174,-4.69231,False,5,0.94,False,,
357627000,MSC OPERA,37.68555,-0.22705,False,6,1.43,False,,
357686000,EL QAHER II,31.88616,32.01483,False,5,0.75,False,,
357934000,BITU EXPRESS,37.89519,23.04002,False,6,0.51,False,,
366525000,SHENANDOAH TRADER,37.87776,23.52585,False,4,0.9,False,,
367093000,ALLIANCE ST.LOUIS,36.61488,-0.61496,False,11,1.23,False,,
367176000,STENA POLARIS,37.89147,23.54231,True,1,,,,only 1 ping(s) - not enough data to score reliably
367508210,LOCURA,37.99644,24.41193,True,1,,,,only 1 ping(s) - not enough data to score reliably
367562360,C,36.65059,24.34368,False,4,1.48,False,signal gap of 899s,
367640660,BLUE MOON,40.65148,14.32823,False,8,0.68,False,,
367667210,BAMBA,37.99936,23.42007,False,3,1.03,False,signal gap of 742s,
367753960,INSIGNIA,39.9226,3.06064,True,1,,,,only 1 ping(s) - not enough data to score reliably
367785540,ESTER,32.8055,35.03159,False,5,0.73,False,,
368050850,APRIL FOOLS,44.41594,8.83516,True,2,,,,only 2 ping(s) - not enough data to score reliably
368059760,MARIA,39.17952,0.06269,False,4,1.15,False,signal gap of 726s,
368117430,KAIROS,43.00432,6.20568,False,4,1.08,False,,
368169140,SUZANNA,36.81882,28.30949,False,12,1.07,False,,
368199550,H2O,37.93654,23.66172,True,1,,,,only 1 ping(s) - not enough data to score reliably
368209830,M/Y CROCUS,37.44288,24.94275,False,11,0.85,False,,
368223760,STRAY CAT,39.46136,-0.32205,False,4,1.13,False,signal gap of 733s,
368230840,NAZ,36.93242,24.90956,True,1,,,,only 1 ping(s) - not enough data to score reliably
368263480,SPIRIT II,32.80528,35.03029,False,3,1.12,False,,
368267760,MIA,37.71358,23.34647,False,4,0.89,False,,
368298120,,41.84643,8.69146,True,1,,,,only 1 ping(s) - not enough data to score reliably
368300790,OCEAN FORTUNE,37.03134,27.42717,False,6,0.84,False,,
368316480,M.Y. DANIMA,40.71893,14.47464,True,1,,,,only 1 ping(s) - not enough data to score reliably
368379760,HIGHLAND DUCK,41.39312,2.21925,False,12,1.1,False,,
368380010,,36.65068,24.33874,False,16,1.39,False,long stop of 1681s,
368395510,T/T BAD ROMANCE V,43.56339,7.07784,False,11,1.72,False,,
370199000,MAYFAIR,32.85185,35.00278,False,4,1.15,False,signal gap of 745s,
370236000,ON PEACE,36.92763,0.77498,False,12,1.03,False,,
370241000,GUANA,40.91442,28.95482,False,4,0.41,False,,
370588000,OCEAN FORTUNA,31.65119,32.30593,True,2,,,,only 2 ping(s) - not enough data to score reliably
370608000,M/Y TRIDENT I,37.96037,23.57096,False,9,1.3,False,,
370610000,CROWN IRIS,34.06416,32.59904,False,11,1.19,False,,
370711000,MSC SIXIN,41.31256,2.15272,False,5,1.22,False,signal gap of 721s,
370727000,LUCKY FIONA,37.4475,11.69864,True,1,,,,only 1 ping(s) - not enough data to score reliably
370748000,HONEST 1,34.9411,33.67526,False,12,0.82,False,,
370769000,UST ILIMSK,40.85337,28.73181,True,2,,,,only 2 ping(s) - not enough data to score reliably
370901000,CHRISTOS XXIV,37.95378,23.5516,True,2,,,,only 2 ping(s) - not enough data to score reliably
371277000,PROUD UNITY,31.46028,31.76421,True,2,,,,only 2 ping(s) - not enough data to score reliably
371503000,HIKMET KARABEKIR,43.12952,27.95352,False,4,1.12,False,signal gap of 726s,
371582000,MSC LAURENCE,39.43943,-0.32625,False,4,0.88,False,,
371604000,ROSE MAKIS,31.51103,32.28617,False,10,1.19,False,,
371707000,LEMON,35.583,17.28238,False,6,1.65,False,signal gap of 1010s,
371743000,MSC BELLE,41.06148,12.38062,False,15,0.65,False,,
371827000,CELAL SAHIN,39.65304,-0.21722,False,13,0.97,False,,
371839000,CATIVERA,34.88733,35.84763,False,6,1.59,False,signal gap of 899s,
371974000,MASK,34.8628,35.87566,False,3,1.63,False,signal gap of 1107s,
372077000,EAST WIND I,36.25767,27.13028,False,3,1.56,False,signal gap of 952s,
372108000,ARINA A,40.93801,28.86549,True,2,,,,only 2 ping(s) - not enough data to score reliably
372399000,GRAND RUBY,37.47489,16.44674,False,13,0.95,False,,
372497000,MSC ORCHESTRA,44.4117,8.91763,False,4,1.73,False,signal gap of 1080s,
372530000,SAKHARA LOTUS,43.3956,4.95193,False,7,1.11,False,,
372777000,WINDAR,35.92304,35.15747,False,4,1.22,False,signal gap of 861s,
372970000,LADY NURGUL,40.947,28.87236,False,6,0.86,False,,
373005000,MSC VANDYA,37.29082,6.50715,False,7,1.09,False,,
373178000,MSC DIVINA,37.25094,18.34902,False,8,1.82,False,signal gap of 1026s,
373383000,DIAMOND QUEEN,38.22596,24.93987,False,4,0.79,False,,
373585000,GRAND CONCORD,37.27598,5.47459,False,5,1.07,False,,
373673000,GABRIELA H,34.4829,35.82795,False,10,1.06,False,,
373844000,TYPHOON,37.64641,24.00828,True,1,,,,only 1 ping(s) - not enough data to score reliably
373895000,HON WEI,36.31268,17.26999,False,11,0.93,False,,
374023000,MOSCO 1,31.5077,32.76085,True,1,,,,only 1 ping(s) - not enough data to score reliably
